"","unique","Team","Position","Name","Projected","Points","Starter","Week","Largest","SecLargest","BadDecision"
"281","Team 1QB6","Team 1","QB","Cam Newton",18.7,18.48,"No","6",18.48,3.8,0
"282","Team 1QB7","Team 1","QB","Aaron Rodgers",20.6,27.32,"Yes","7",27.32,-0.18,0
"283","Team 1QB7","Team 1","QB","Cam Newton",17.3,-0.18,"No","7",27.32,-0.18,1
"284","Team 1QB8","Team 1","QB","Aaron Rodgers",19.2,22.54,"Yes","8",22.54,18.36,0
"285","Team 1QB8","Team 1","QB","Cam Newton",15.4,18.36,"No","8",22.54,18.36,1
"286","Team 1QB9","Team 1","QB","Aaron Rodgers",19.4,28.9,"Yes","9",28.9,24.56,0
"287","Team 1QB9","Team 1","QB","Cam Newton",16.9,24.56,"No","9",28.9,24.56,1
"288","Team 1RB1","Team 1","RB","Kenyan Drake",16.4,14.5,"Yes","1",23.7,14.5,0
"289","Team 1RB1","Team 1","RB","Kerryon Johnson",9.9,1.4,"No","1",23.7,14.5,1
"290","Team 1RB1","Team 1","RB","Matt Breida",8.2,2.2,"No","1",23.7,14.5,1
"291","Team 1RB1","Team 1","RB","Alvin Kamara",19.6,23.7,"Yes","1",23.7,14.5,0
"292","Team 1RB1","Team 1","RB","Le'Veon Bell",13.7,6.6,"No","1",23.7,14.5,1
"293","Team 1RB10","Team 1","RB","Alvin Kamara",22.7,34.8,"Yes","10",34.8,9.9,0
"294","Team 1RB10","Team 1","RB","Mike Davis",15.5,8.4,"Yes","10",34.8,9.9,1
"295","Team 1RB10","Team 1","RB","Kenyan Drake",11.8,9.9,"No","10",34.8,9.9,0
"296","Team 1RB10","Team 1","RB","Devonta Freeman",0,0,"No","10",34.8,9.9,1
"297","Team 1RB11","Team 1","RB","Alvin Kamara",20.4,10.5,"Yes","11",16,15.9,1
"298","Team 1RB11","Team 1","RB","Rex Burkhead",10.9,3.2,"No","11",16,15.9,1
"299","Team 1RB11","Team 1","RB","Kenyan Drake",11.9,16,"No","11",16,15.9,0
"300","Team 1RB11","Team 1","RB","Mike Davis",17.3,15.9,"Yes","11",16,15.9,0
"301","Team 1RB12","Team 1","RB","Alvin Kamara",18.6,6.2,"Yes","12",24.3,10.9,1
"302","Team 1RB12","Team 1","RB","Mike Davis",15.5,10.9,"Yes","12",24.3,10.9,0
"303","Team 1RB12","Team 1","RB","Kenyan Drake",13.8,24.3,"No","12",24.3,10.9,0
"304","Team 1RB13","Team 1","RB","Alvin Kamara",17.3,17.7,"Yes","13",17.7,13.8,0
"305","Team 1RB13","Team 1","RB","Mike Davis",0,0,"No","13",17.7,13.8,1
"306","Team 1RB13","Team 1","RB","Kenyan Drake",13.8,13.8,"Yes","13",17.7,13.8,0
"307","Team 1RB14","Team 1","RB","Alvin Kamara",16.9,22.4,"Yes","14",26.3,22.4,0
"308","Team 1RB14","Team 1","RB","Ty Johnson",9.2,1.6,"No","14",26.3,22.4,1
"309","Team 1RB14","Team 1","RB","Kenyan Drake",14.5,16,"Yes","14",26.3,22.4,1
"310","Team 1RB14","Team 1","RB","Mike Davis",15.3,26.3,"Yes","14",26.3,22.4,0
"311","Team 1RB2","Team 1","RB","Kenyan Drake",16.3,11.5,"Yes","2",38.4,11.5,0
"312","Team 1RB2","Team 1","RB","Adrian Peterson",8.9,4.1,"No","2",38.4,11.5,1
"313","Team 1RB2","Team 1","RB","Matt Breida",4.4,4.9,"No","2",38.4,11.5,1
"314","Team 1RB2","Team 1","RB","Malcolm Brown",11,4.7,"Yes","2",38.4,11.5,1
"315","Team 1RB2","Team 1","RB","Alvin Kamara",20.4,38.4,"Yes","2",38.4,11.5,0
"316","Team 1RB3","Team 1","RB","Kenyan Drake",15.7,8.9,"Yes","3",44.7,23.1,1
"317","Team 1RB3","Team 1","RB","Devonta Freeman",5.9,1,"No","3",44.7,23.1,1
"318","Team 1RB3","Team 1","RB","Alvin Kamara",23.2,44.7,"Yes","3",44.7,23.1,0
"319","Team 1RB3","Team 1","RB","Mike Davis",12.6,23.1,"Yes","3",44.7,23.1,0
"320","Team 1RB3","Team 1","RB","Malcolm Brown",10.3,1.9,"No","3",44.7,23.1,1
"321","Team 1RB4","Team 1","RB","Alvin Kamara",24.7,20.9,"Yes","4",22.1,20.9,0
"322","Team 1RB4","Team 1","RB","Kenyan Drake",15.5,3.5,"Yes","4",22.1,20.9,1
"323","Team 1RB4","Team 1","RB","Malcolm Brown",10,10.7,"No","4",22.1,20.9,1
"324","Team 1RB4","Team 1","RB","Devonta Freeman",9.1,10.8,"No","4",22.1,20.9,1
"325","Team 1RB4","Team 1","RB","Mike Davis",15.5,22.1,"Yes","4",22.1,20.9,0
"326","Team 1RB5","Team 1","RB","Alvin Kamara",22.2,19.9,"Yes","5",29.9,19.9,0
"327","Team 1RB5","Team 1","RB","Malcolm Brown",9.7,3.4,"No","5",29.9,19.9,1
"328","Team 1RB5","Team 1","RB","Devonta Freeman",10.3,16.7,"No","5",29.9,19.9,1
"329","Team 1RB5","Team 1","RB","Kenyan Drake",13.7,13.2,"Yes","5",29.9,19.9,1
"330","Team 1RB5","Team 1","RB","Mike Davis",19.1,29.9,"Yes","5",29.9,19.9,0
"331","Team 1RB6","Team 1","RB","Kenyan Drake",13.6,28.4,"Yes","6",28.4,11.5,0
"332","Team 1RB6","Team 1","RB","Devonta Freeman",13.3,6.7,"Yes","6",28.4,11.5,1
"333","Team 1RB6","Team 1","RB","Alvin Kamara",0,0,"No","6",28.4,11.5,1
"334","Team 1RB6","Team 1","RB","Mike Davis",21.4,11.5,"Yes","6",28.4,11.5,0
"335","Team 1RB7","Team 1","RB","Alvin Kamara",22.8,22.8,"Yes","7",22.8,8.6,0
"336","Team 1RB7","Team 1","RB","Mike Davis",19.3,8.6,"Yes","7",22.8,8.6,0
"337","Team 1RB7","Team 1","RB","Devonta Freeman",13.1,0.8,"No","7",22.8,8.6,1
"338","Team 1RB7","Team 1","RB","Kenyan Drake",13.8,5.1,"Yes","7",22.8,8.6,1
"339","Team 1RB8","Team 1","RB","Alvin Kamara",22.9,25.3,"Yes","8",25.3,8.7,0
"340","Team 1RB8","Team 1","RB","Devonta Freeman",0,0,"No","8",25.3,8.7,1
"341","Team 1RB8","Team 1","RB","Kenyan Drake",0,0,"No","8",25.3,8.7,1
"342","Team 1RB8","Team 1","RB","Mike Davis",19,8.7,"Yes","8",25.3,8.7,0
"343","Team 1RB8","Team 1","RB","La'Mical Perine",10.5,5.3,"No","8",25.3,8.7,1
"344","Team 1RB9","Team 1","RB","Alvin Kamara",21.9,15.9,"Yes","9",15.9,8.7,0
"345","Team 1RB9","Team 1","RB","Mike Davis",5.7,8.7,"No","9",15.9,8.7,0
"346","Team 1RB9","Team 1","RB","Devonta Freeman",0,0,"No","9",15.9,8.7,1
"347","Team 1RB9","Team 1","RB","Kenyan Drake",0,0,"No","9",15.9,8.7,1
"348","Team 1RB9","Team 1","RB","JaMycal Hasty",14,3.3,"Yes","9",15.9,8.7,1
"349","Team 1TE1","Team 1","TE","Rob Gronkowski",9.6,3.1,"Yes","1",13,3.1,1
"350","Team 1TE1","Team 1","TE","Jared Cook",9.4,13,"No","1",13,3.1,0
"351","Team 1TE10","Team 1","TE","Jordan Reed",7,11.2,"No","10",11.2,0,0
"352","Team 1TE10","Team 1","TE","Jimmy Graham",9.7,0,"Yes","10",11.2,0,1
"353","Team 1TE11","Team 1","TE","Jimmy Graham",0,0,"No","11",18.7,0,1
"354","Team 1TE11","Team 1","TE","Dallas Goedert",10.5,18.7,"Yes","11",18.7,0,0
"355","Team 1TE12","Team 1","TE","Dallas Goedert",11.7,20.5,"Yes","12",20.5,6.2,0
"356","Team 1TE12","Team 1","TE","Jimmy Graham",7.9,6.2,"No","12",20.5,6.2,1
"357","Team 1TE13","Team 1","TE","Dallas Goedert",9.7,11.6,"Yes","13",11.6,0,0
"358","Team 1TE13","Team 1","TE","Jimmy Graham",6.8,0,"No","13",11.6,0,1
"359","Team 1TE14","Team 1","TE","Dallas Goedert",9.2,8.3,"Yes","14",8.3,8.3,0
"360","Team 1TE2","Team 1","TE","Rob Gronkowski",8.8,0,"No","2",9.3,0,1
"361","Team 1TE2","Team 1","TE","Jared Cook",10.4,9.3,"Yes","2",9.3,0,0
"362","Team 1TE3","Team 1","TE","Jared Cook",9.9,4.1,"No","3",8.5,4.1,1
"363","Team 1TE3","Team 1","TE","Mike Gesicki",11.4,8.5,"Yes","3",8.5,4.1,0
"364","Team 1TE4","Team 1","TE","Mike Gesicki",11.2,2.5,"Yes","4",7.3,2.5,1
"365","Team 1TE4","Team 1","TE","Jimmy Graham",9.4,7.3,"No","4",7.3,2.5,0
"366","Team 1TE5","Team 1","TE","Jimmy Graham",9.7,12.3,"Yes","5",12.3,12.3,0
"367","Team 1TE6","Team 1","TE","Jimmy Graham",8.8,8.4,"Yes","6",8.4,8.4,0
"368","Team 1TE7","Team 1","TE","Jimmy Graham",9.3,8.1,"Yes","7",8.1,8.1,0
"369","Team 1TE8","Team 1","TE","Jimmy Graham",9.1,3.3,"Yes","8",3.3,3.3,0
"370","Team 1TE9","Team 1","TE","Jimmy Graham",9.9,17.5,"Yes","9",17.5,17.5,0
"371","Team 1WR1","Team 1","WR","T.Y. Hilton",14.5,9.3,"Yes","1",18.1,11.1,1
"372","Team 1WR1","Team 1","WR","DJ Moore",15,9.4,"Yes","1",18.1,11.1,1
"373","Team 1WR1","Team 1","WR","Amari Cooper",13.4,18.1,"Yes","1",18.1,11.1,0
"374","Team 1WR1","Team 1","WR","Jarvis Landry",13.6,11.1,"No","1",18.1,11.1,0
"375","Team 1WR1","Team 1","WR","N'Keal Harry",9,6.9,"No","1",18.1,11.1,1
"376","Team 1WR10","Team 1","WR","Travis Fulgham",14.5,1.8,"Yes","10",22.5,19.7,1
"377","Team 1WR10","Team 1","WR","Tee Higgins",12.9,22.5,"Yes","10",22.5,19.7,0
"378","Team 1WR10","Team 1","WR","Amari Cooper",0,0,"No","10",22.5,19.7,1
"379","Team 1WR10","Team 1","WR","Brandon Aiyuk",13.3,19.7,"Yes","10",22.5,19.7,0
"380","Team 1WR10","Team 1","WR","DJ Moore",13.3,19.6,"No","10",22.5,19.7,1
"381","Team 1WR10","Team 1","WR","Corey Davis",10.1,11.7,"No","10",22.5,19.7,1
"382","Team 1WR11","Team 1","WR","Amari Cooper",13,14.1,"Yes","11",21.8,16.3,1
"383","Team 1WR11","Team 1","WR","DJ Moore",12.9,21.8,"Yes","11",21.8,16.3,0
"384","Team 1WR11","Team 1","WR","Corey Davis",10.4,16.3,"No","11",21.8,16.3,0
"385","Team 1WR11","Team 1","WR","Travis Fulgham",12.5,1.8,"No","11",21.8,16.3,1
"386","Team 1WR11","Team 1","WR","Tee Higgins",14,5.6,"Yes","11",21.8,16.3,1
"387","Team 1WR11","Team 1","WR","Brandon Aiyuk",0,0,"No","11",21.8,16.3,1
"388","Team 1WR12","Team 1","WR","Travis Fulgham",13.3,3.6,"Yes","12",23.2,15.4,1
"389","Team 1WR12","Team 1","WR","Tee Higgins",13.1,15.4,"Yes","12",23.2,15.4,0
"390","Team 1WR12","Team 1","WR","DJ Moore",14.2,10.1,"Yes","12",23.2,15.4,1
"391","Team 1WR12","Team 1","WR","Amari Cooper",11.9,23.2,"No","12",23.2,15.4,0
"392","Team 1WR12","Team 1","WR","Brandon Aiyuk",0,0,"No","12",23.2,15.4,1
"393","Team 1WR12","Team 1","WR","Corey Davis",11.2,10,"No","12",23.2,15.4,1
"394","Team 1WR13","Team 1","WR","Corey Davis",11.3,35.2,"Yes","13",35.2,20.5,0
"395","Team 1WR13","Team 1","WR","DJ Moore",0,0,"No","13",35.2,20.5,1
"396","Team 1WR13","Team 1","WR","Amari Cooper",14.1,16.3,"Yes","13",35.2,20.5,1
"397","Team 1WR13","Team 1","WR","Tee Higgins",11.8,10.6,"Yes","13",35.2,20.5,1
"398","Team 1WR13","Team 1","WR","Brandon Aiyuk",11.6,20.5,"No","13",35.2,20.5,0
"399","Team 1WR13","Team 1","WR","Travis Fulgham",7.9,0,"No","13",35.2,20.5,1
"400","Team 1WR14","Team 1","WR","Corey Davis",13.7,4.4,"Yes","14",21.9,15.1,1
"401","Team 1WR14","Team 1","WR","DJ Moore",0,0,"No","14",21.9,15.1,1
"402","Team 1WR14","Team 1","WR","Amari Cooper",12.9,15.1,"Yes","14",21.9,15.1,0
"403","Team 1WR14","Team 1","WR","Tee Higgins",12.2,9.9,"No","14",21.9,15.1,1
"404","Team 1WR14","Team 1","WR","Brandon Aiyuk",13,21.9,"No","14",21.9,15.1,0
"405","Team 1WR2","Team 1","WR","T.Y. Hilton",13,5.8,"No","2",20,16,1
"406","Team 1WR2","Team 1","WR","DJ Moore",13.6,20,"Yes","2",20,16,0
"407","Team 1WR2","Team 1","WR","Amari Cooper",15.6,16,"Yes","2",20,16,0
"408","Team 1WR2","Team 1","WR","N'Keal Harry",9.7,15.2,"No","2",20,16,1
"409","Team 1WR2","Team 1","WR","Jarvis Landry",12.8,7.6,"No","2",20,16,1
"410","Team 1WR3","Team 1","WR","Amari Cooper",15.2,17.6,"Yes","3",17.6,8.5,0
"411","Team 1WR3","Team 1","WR","DJ Moore",14.1,8.5,"Yes","3",17.6,8.5,0
"412","Team 1WR3","Team 1","WR","N'Keal Harry",11.6,5.6,"No","3",17.6,8.5,1
"413","Team 1WR3","Team 1","WR","T.Y. Hilton",12.4,8.2,"No","3",17.6,8.5,1
"414","Team 1WR3","Team 1","WR","Jarvis Landry",11,7.6,"No","3",17.6,8.5,1
"415","Team 1WR4","Team 1","WR","DJ Moore",14.2,8.9,"Yes","4",33.4,15.28,1
"416","Team 1WR4","Team 1","WR","Amari Cooper",14.1,33.4,"Yes","4",33.4,15.28,0
"417","Team 1WR4","Team 1","WR","T.Y. Hilton",10.8,5.9,"No","4",33.4,15.28,1
"418","Team 1WR4","Team 1","WR","Jarvis Landry",10.8,15.28,"No","4",33.4,15.28,0
"419","Team 1WR4","Team 1","WR","Corey Davis",0,0,"No","4",33.4,15.28,1
"420","Team 1WR5","Team 1","WR","DJ Moore",13.9,19.3,"Yes","5",19.3,12.8,0
"421","Team 1WR5","Team 1","WR","Amari Cooper",15.2,4.1,"Yes","5",19.3,12.8,1
"422","Team 1WR5","Team 1","WR","Jarvis Landry",10.1,12.8,"No","5",19.3,12.8,0
"423","Team 1WR5","Team 1","WR","Tee Higgins",10.5,10.2,"No","5",19.3,12.8,1
"424","Team 1WR5","Team 1","WR","Corey Davis",0,0,"No","5",19.3,12.8,1
"425","Team 1WR6","Team 1","WR","Amari Cooper",13.1,20.9,"Yes","6",20.9,19.5,0
"426","Team 1WR6","Team 1","WR","DJ Moore",12.1,14.3,"Yes","6",20.9,19.5,1
"427","Team 1WR6","Team 1","WR","Corey Davis",0,0,"No","6",20.9,19.5,1
"428","Team 1WR6","Team 1","WR","Jarvis Landry",12.5,7,"No","6",20.9,19.5,1
"429","Team 1WR6","Team 1","WR","Travis Fulgham",11.9,19.5,"No","6",20.9,19.5,0
"430","Team 1WR6","Team 1","WR","Tee Higgins",11,18.7,"No","6",20.9,19.5,1
"431","Team 1WR7","Team 1","WR","Jarvis Landry",10.1,10.96,"No","7",25.3,18.8,1
"432","Team 1WR7","Team 1","WR","DJ Moore",13.7,25.3,"Yes","7",25.3,18.8,0
"433","Team 1WR7","Team 1","WR","Amari Cooper",14.4,15.5,"Yes","7",25.3,18.8,1
"434","Team 1WR7","Team 1","WR","Corey Davis",9.3,15.5,"No","7",25.3,18.8,1
"435","Team 1WR7","Team 1","WR","Tee Higgins",13.1,18.8,"No","7",25.3,18.8,0
"436","Team 1WR7","Team 1","WR","Travis Fulgham",13.9,12.3,"No","7",25.3,18.8,1
"437","Team 1WR8","Team 1","WR","Amari Cooper",12.9,1.5,"Yes","8",26.8,23.1,1
"438","Team 1WR8","Team 1","WR","DJ Moore",14.4,7.5,"Yes","8",26.8,23.1,1
"439","Team 1WR8","Team 1","WR","Corey Davis",10,26.8,"No","8",26.8,23.1,0
"440","Team 1WR8","Team 1","WR","Travis Fulgham",14.1,19.8,"No","8",26.8,23.1,1
"441","Team 1WR8","Team 1","WR","Brandon Aiyuk",12.4,23.1,"No","8",26.8,23.1,0
"442","Team 1WR8","Team 1","WR","Tee Higgins",13,14.4,"Yes","8",26.8,23.1,1
"443","Team 1WR9","Team 1","WR","DJ Moore",13.1,3.8,"Yes","9",12.5,3.8,0
"444","Team 1WR9","Team 1","WR","Amari Cooper",12.9,12.5,"Yes","9",12.5,3.8,0
"445","Team 1WR9","Team 1","WR","Tee Higgins",0,0,"No","9",12.5,3.8,1
"446","Team 1WR9","Team 1","WR","Corey Davis",11.7,0,"Yes","9",12.5,3.8,1
"447","Team 1WR9","Team 1","WR","Brandon Aiyuk",0,0,"No","9",12.5,3.8,1
"448","Team 1WR9","Team 1","WR","Travis Fulgham",0,0,"No","9",12.5,3.8,1
"449","Team 2D/ST1","Team 2","D/ST","Ravens D/ST",7.1,12,"Yes","1",12,12,0
"450","Team 2D/ST10","Team 2","D/ST","Ravens D/ST",7.2,1,"Yes","10",1,1,0
"451","Team 2D/ST11","Team 2","D/ST","Ravens D/ST",5.9,0,"Yes","11",0,0,0
"452","Team 2D/ST12","Team 2","D/ST","Ravens D/ST",5.1,7,"Yes","12",7,7,0
"453","Team 2D/ST13","Team 2","D/ST","Ravens D/ST",8.3,3,"Yes","13",3,3,0
"454","Team 2D/ST14","Team 2","D/ST","Ravens D/ST",6.1,-4,"Yes","14",-4,-4,0
"455","Team 2D/ST2","Team 2","D/ST","Ravens D/ST",6.5,15,"Yes","2",15,15,0
"456","Team 2D/ST3","Team 2","D/ST","Ravens D/ST",4.5,1,"Yes","3",1,1,0
"457","Team 2D/ST4","Team 2","D/ST","Ravens D/ST",8.4,6,"Yes","4",6,6,0
"458","Team 2D/ST5","Team 2","D/ST","Ravens D/ST",6.6,25,"Yes","5",25,25,0
"459","Team 2D/ST6","Team 2","D/ST","Ravens D/ST",7.7,6,"Yes","6",6,6,0
"460","Team 2D/ST7","Team 2","D/ST","Ravens D/ST",0,0,"No","7",4,0,1
"461","Team 2D/ST7","Team 2","D/ST","Packers D/ST",5.5,4,"Yes","7",4,0,0
"462","Team 2D/ST8","Team 2","D/ST","Ravens D/ST",5.2,6,"No","8",6,0,0
"463","Team 2D/ST8","Team 2","D/ST","Packers D/ST",5.5,0,"Yes","8",6,0,1
"464","Team 2D/ST9","Team 2","D/ST","Packers D/ST",5.5,6,"No","9",13,6,1
"465","Team 2D/ST9","Team 2","D/ST","Ravens D/ST",6.4,13,"Yes","9",13,6,0
"466","Team 2K1","Team 2","K","Harrison Butker",9,10,"Yes","1",10,10,0
"467","Team 2K10","Team 2","K","Jason Sanders",8.8,13,"Yes","10",13,0,0
"468","Team 2K10","Team 2","K","Harrison Butker",0,0,"No","10",13,0,1
"469","Team 2K11","Team 2","K","Harrison Butker",8.2,5,"Yes","11",10,5,1
"470","Team 2K11","Team 2","K","Jason Sanders",8.6,10,"No","11",10,5,0
"471","Team 2K12","Team 2","K","Harrison Butker",8.3,9,"Yes","12",12,9,1
"472","Team 2K12","Team 2","K","Jason Sanders",8.5,12,"No","12",12,9,0
"473","Team 2K13","Team 2","K","Harrison Butker",8.5,17,"Yes","13",17,14,0
"474","Team 2K13","Team 2","K","Jason Sanders",8.7,14,"No","13",17,14,1
"475","Team 2K14","Team 2","K","Harrison Butker",8.2,8,"Yes","14",9,8,1
"476","Team 2K14","Team 2","K","Jason Sanders",8.1,9,"No","14",9,8,0
"477","Team 2K2","Team 2","K","Harrison Butker",8.7,13,"Yes","2",13,13,0
"478","Team 2K3","Team 2","K","Harrison Butker",8.7,3,"Yes","3",3,3,0
"479","Team 2K4","Team 2","K","Harrison Butker",9.2,8,"Yes","4",8,8,0
"480","Team 2K5","Team 2","K","Harrison Butker",9.4,6,"Yes","5",6,6,0
"481","Team 2K6","Team 2","K","Harrison Butker",9,8,"Yes","6",8,8,0
"482","Team 2K7","Team 2","K","Harrison Butker",8.8,14,"Yes","7",14,14,0
"483","Team 2K8","Team 2","K","Harrison Butker",9.3,5,"Yes","8",5,5,0
"484","Team 2K9","Team 2","K","Harrison Butker",8.9,10,"Yes","9",10,10,0
"485","Team 2QB1","Team 2","QB","Lamar Jackson",22.6,27.5,"Yes","1",28.18,27.5,1
"486","Team 2QB1","Team 2","QB","Josh Allen",19.8,28.18,"No","1",28.18,27.5,0
"487","Team 2QB10","Team 2","QB","Josh Allen",24.1,27.36,"Yes","10",27.36,21.46,0
"488","Team 2QB10","Team 2","QB","Lamar Jackson",20.1,21.46,"No","10",27.36,21.46,1
"489","Team 2QB11","Team 2","QB","Lamar Jackson",22.2,16.54,"Yes","11",16.54,0,0
"490","Team 2QB11","Team 2","QB","Josh Allen",0,0,"No","11",16.54,0,1
"491","Team 2QB12","Team 2","QB","Josh Allen",25,15.48,"Yes","12",15.48,0,0
"492","Team 2QB12","Team 2","QB","Lamar Jackson",0,0,"No","12",15.48,0,1
"493","Team 2QB13","Team 2","QB","Josh Allen",22.2,30.1,"Yes","13",30.1,25.68,0
"494","Team 2QB13","Team 2","QB","Lamar Jackson",21.4,25.68,"No","13",30.1,25.68,1
"495","Team 2QB14","Team 2","QB","Josh Allen",22,18.32,"Yes","14",34.92,18.32,1
"496","Team 2QB14","Team 2","QB","Lamar Jackson",20.2,34.92,"No","14",34.92,18.32,0
"497","Team 2QB2","Team 2","QB","Lamar Jackson",23.3,17.56,"Yes","2",34.5,17.56,1
"498","Team 2QB2","Team 2","QB","Josh Allen",19.5,34.5,"No","2",34.5,17.56,0
"499","Team 2QB3","Team 2","QB","Lamar Jackson",24.2,14.18,"Yes","3",31.24,14.18,1
"500","Team 2QB3","Team 2","QB","Josh Allen",20.3,31.24,"No","3",31.24,14.18,0
"501","Team 2QB4","Team 2","QB","Josh Allen",23.6,25.42,"Yes","4",25.42,25.02,0
"502","Team 2QB4","Team 2","QB","Lamar Jackson",23.1,25.02,"No","4",25.42,25.02,1
"503","Team 2QB5","Team 2","QB","Josh Allen",25,16.32,"Yes","5",16.32,13.5,0
"504","Team 2QB5","Team 2","QB","Lamar Jackson",23.4,13.5,"No","5",16.32,13.5,1
"505","Team 2QB6","Team 2","QB","Josh Allen",23.6,15.08,"Yes","6",28.24,15.08,1
"506","Team 2QB6","Team 2","QB","Lamar Jackson",23.1,28.24,"No","6",28.24,15.08,0
"507","Team 2QB7","Team 2","QB","Josh Allen",24.6,16.38,"Yes","7",16.38,0,0
"508","Team 2QB7","Team 2","QB","Lamar Jackson",0,0,"No","7",16.38,0,1
"509","Team 2QB8","Team 2","QB","Josh Allen",20.1,12.46,"Yes","8",14.82,12.46,1
"510","Team 2QB8","Team 2","QB","Lamar Jackson",20.6,14.82,"No","8",14.82,12.46,0
"511","Team 2QB9","Team 2","QB","Josh Allen",24.9,36,"Yes","9",36,18.6,0
"512","Team 2QB9","Team 2","QB","Lamar Jackson",19.2,18.6,"No","9",36,18.6,1
"513","Team 2RB1","Team 2","RB","Alexander Mattison",4.9,12,"Yes","1",28.5,12,0
"514","Team 2RB1","Team 2","RB","Christian McCaffrey",24.6,28.5,"Yes","1",28.5,12,0
"515","Team 2RB1","Team 2","RB","Boston Scott",14,7.4,"Yes","1",28.5,12,1
"516","Team 2RB1","Team 2","RB","David Montgomery",10.2,8.4,"No","1",28.5,12,1
"517","Team 2RB1","Team 2","RB","Mark Ingram II",10.8,2.9,"No","1",28.5,12,1
"518","Team 2RB10","Team 2","RB","J.D. McKissic",12.6,17.9,"Yes","10",17.9,8.5,0
"519","Team 2RB10","Team 2","RB","David Montgomery",0,0,"No","10",17.9,8.5,1
"520","Team 2RB10","Team 2","RB","Christian McCaffrey",0,0,"No","10",17.9,8.5,1
"521","Team 2RB10","Team 2","RB","Jamaal Williams",9.3,8.5,"Yes","10",17.9,8.5,0
"522","Team 2RB11","Team 2","RB","J.D. McKissic",14.3,9.9,"Yes","11",9.9,8.6,0
"523","Team 2RB11","Team 2","RB","Jamaal Williams",10.1,8.6,"Yes","11",9.9,8.6,0
"524","Team 2RB11","Team 2","RB","Christian McCaffrey",0,0,"No","11",9.9,8.6,1
"525","Team 2RB11","Team 2","RB","David Montgomery",0,0,"No","11",9.9,8.6,1
"526","Team 2RB12","Team 2","RB","David Montgomery",12.6,25.3,"Yes","12",25.3,13.3,0
"527","Team 2RB12","Team 2","RB","Jamaal Williams",8.5,13.3,"No","12",25.3,13.3,0
"528","Team 2RB12","Team 2","RB","Christian McCaffrey",0,0,"No","12",25.3,13.3,1
"529","Team 2RB12","Team 2","RB","J.D. McKissic",13,4.7,"Yes","12",25.3,13.3,1
"530","Team 2RB13","Team 2","RB","David Montgomery",16.5,27.1,"Yes","13",27.1,17.8,0
"531","Team 2RB13","Team 2","RB","Jamaal Williams",8.7,5.6,"No","13",27.1,17.8,1
"532","Team 2RB13","Team 2","RB","Christian McCaffrey",0,0,"No","13",27.1,17.8,1
"533","Team 2RB13","Team 2","RB","J.D. McKissic",9.9,17.8,"Yes","13",27.1,17.8,0
"534","Team 2RB14","Team 2","RB","David Montgomery",17.4,24.5,"Yes","14",24.5,10.6,0
"535","Team 2RB14","Team 2","RB","Jamaal Williams",8.5,3.8,"No","14",24.5,10.6,1
"536","Team 2RB14","Team 2","RB","Christian McCaffrey",0,0,"No","14",24.5,10.6,1
"537","Team 2RB14","Team 2","RB","J.D. McKissic",13.3,10.6,"Yes","14",24.5,10.6,0
"538","Team 2RB2","Team 2","RB","Christian McCaffrey",22.4,24.8,"Yes","2",24.8,21.7,0
"539","Team 2RB2","Team 2","RB","David Montgomery",11.9,21.7,"Yes","2",24.8,21.7,0
"540","Team 2RB2","Team 2","RB","Boston Scott",8,7.3,"No","2",24.8,21.7,1
"541","Team 2RB2","Team 2","RB","Mark Ingram II",9.7,15.7,"No","2",24.8,21.7,1
"542","Team 2RB2","Team 2","RB","Alexander Mattison",6.1,2.6,"No","2",24.8,21.7,1
"543","Team 2RB3","Team 2","RB","David Montgomery",11.4,7.4,"Yes","3",7.4,3,0
"544","Team 2RB3","Team 2","RB","Mark Ingram II",9.4,3,"Yes","3",7.4,3,0
"545","Team 2RB3","Team 2","RB","Boston Scott",7.7,0.5,"No","3",7.4,3,1
"546","Team 2RB3","Team 2","RB","Christian McCaffrey",0,0,"No","3",7.4,3,1
"547","Team 2RB3","Team 2","RB","Alexander Mattison",6.7,2.7,"No","3",7.4,3,1
"548","Team 2RB4","Team 2","RB","David Montgomery",12.6,10.7,"Yes","4",10.7,10.7,0
"549","Team 2RB4","Team 2","RB","Alexander Mattison",7.2,7.7,"No","4",10.7,10.7,1
"550","Team 2RB4","Team 2","RB","Christian McCaffrey",0,0,"No","4",10.7,10.7,1
"551","Team 2RB4","Team 2","RB","Mark Ingram II",9.5,10.7,"Yes","4",10.7,10.7,0
"552","Team 2RB4","Team 2","RB","Boston Scott",5.4,0.1,"No","4",10.7,10.7,1
"553","Team 2RB5","Team 2","RB","David Montgomery",13.1,18.9,"Yes","5",18.9,16.6,0
"554","Team 2RB5","Team 2","RB","Boston Scott",4.1,0.3,"No","5",18.9,16.6,1
"555","Team 2RB5","Team 2","RB","Alexander Mattison",6.5,16.6,"No","5",18.9,16.6,0
"556","Team 2RB5","Team 2","RB","Christian McCaffrey",0,0,"No","5",18.9,16.6,1
"557","Team 2RB5","Team 2","RB","Mark Ingram II",9.1,5.7,"Yes","5",18.9,16.6,1
"558","Team 2RB6","Team 2","RB","David Montgomery",16.7,13.7,"Yes","6",14.4,13.7,0
"559","Team 2RB6","Team 2","RB","Boston Scott",2.5,2.9,"No","6",14.4,13.7,1
"560","Team 2RB6","Team 2","RB","Christian McCaffrey",0,0,"No","6",14.4,13.7,1
